,Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1,p1_momentum,p2_momentum
0,3990,5436,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:00:00,1,1,1,0,0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064288522279006,15.447,1,0.6086956521739131,W,CTL,D,0.0666666666666666,0.0,0.5454545454545455,0.4545454545454545,0.0443458117523241,0.0,1.0,0.247669773635153,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.4,0.7095808383233534,0.0,0.0,0.7133243606998654,0.9735849056603774,1.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9678517079093715,0.45495651172935964
1,3991,5438,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:00:29,1,1,3,0,0,0.0,0.0,30,0,1,1,2,2,1,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1117881494936897,23.801,6,0.8695652173913044,C,CTL,D,0.0666666666666666,0.0714285714285714,0.4545454545454546,0.5454545454545454,0.1169960669483041,0.1539021799279108,1.0,0.247669773635153,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.4,0.7095808383233534,0.0204081632653061,0.0,0.7133243606998654,0.9735849056603774,1.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.6831366472038607,0.18493627981676763
2,3992,5440,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:01:13,1,1,5,0,0,0.0,0.0,40,15,1,2,1,4,1,1,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1917811004622537,39.243,7,0.3913043478260869,BC,NCTL,D,0.1333333333333333,0.0714285714285714,0.5454545454545455,0.4545454545454545,0.3924443530772012,0.0952853448282737,1.0,0.247669773635153,0.0,0.0,0.5,0.0416666666666666,0.0,0.6842105263157894,0.4,0.7095808383233534,0.0408163265306122,0.5,0.7133243606998654,0.9735849056603774,1.0,0.0,0.9999999999999998,0.0,0.25,0.25,0.9601082387218944,0.38023148874960855
3,3993,5442,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:02:53,1,2,7,0,0,0.1666666666666666,0.0,0,15,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222322384741558,29.908,9,0.7391304347826086,BW,NCTL,ND,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.1076996333287148,1.0,0.247669773635153,0.0,0.0,0.5,0.0416666666666666,0.0,0.6842105263157894,0.4,0.7095808383233534,0.0408163265306122,0.5,0.7133243606998654,0.9735849056603774,0.0,1.0,0.9999999999999998,0.0,0.75,0.75,0.49631579991971025,1.172167149077191
4,3994,5444,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:03:50,1,2,9,0,0,0.1666666666666666,0.0,0,40,2,1,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883026745651967,10.1,1,0.7391304347826086,W,NCTL,D,0.0,0.1428571428571428,0.2727272727272727,0.7272727272727273,0.0,0.0480441992179184,1.0,0.247669773635153,0.0,0.0,0.5,0.0416666666666666,0.0,0.6842105263157894,0.6000000000000001,0.7125748502994013,0.0408163265306122,0.5,0.7133243606998654,0.9735849056603774,0.0,1.0,0.9999999999999998,0.0,1.0,1.0,0.5657911295290248,1.2578711592082599
5,3995,5445,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:04:16,1,3,10,0,0,0.1666666666666666,0.1666666666666666,0,0,1,1,2,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0218926649405576,7.467,2,0.6956521739130435,BW,NCTL,D,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0126855746759715,0.8571428571428572,0.247669773635153,0.0,0.0,0.5,0.0416666666666666,0.0,0.6842105263157894,0.6000000000000001,0.7125748502994013,0.0408163265306122,0.5,0.7133243606998654,0.9735849056603774,1.0,0.0,0.9999999999999998,0.0,0.75,0.75,1.119937345032169,0.597493001720542
6,3996,5446,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:04:35,1,3,11,0,0,0.1666666666666666,0.1666666666666666,0,15,1,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420162941072808,10.759,1,0.8695652173913044,C,CTL,D,0.0666666666666666,0.0714285714285714,0.4545454545454546,0.5454545454545454,0.0765201875767073,0.0378424306285865,0.8571428571428572,0.247669773635153,0.0,0.0,0.5,0.0416666666666666,0.0,0.6842105263157894,0.6000000000000001,0.7125748502994013,0.0408163265306122,0.5,0.7133243606998654,0.9735849056603774,1.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.7701728223371218,0.23461368592242351
7,3997,5450,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:05:51,1,3,15,0,0,0.1666666666666666,0.1666666666666666,40,30,1,1,1,8,7,1,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1706136724098198,50.482,7,0.9130434782608696,BW,NCTL,ND,0.1333333333333333,0.0714285714285714,0.5454545454545455,0.4545454545454545,0.3554422185227568,0.0863012401450071,0.8571428571428572,0.247669773635153,0.0,0.0,0.5,0.0833333333333333,0.0,0.6842105263157894,0.6000000000000001,0.7125748502994013,0.0612244897959183,0.6666666666666666,0.7133243606998654,0.9735849056603774,1.0,0.0,0.9999999999999998,0.0,0.75,0.75,1.1708359858248278,0.601414130817825
8,3998,5452,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:08:06,1,4,17,0,0,0.3333333333333333,0.1666666666666666,0,15,2,1,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153865444834551,15.17,5,0.6666666666666667,C,NCTL,D,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0789591976930141,1.0,0.247669773635153,0.0,0.0,0.5,0.0833333333333333,0.0,0.6842105263157894,0.6000000000000001,0.7125748502994013,0.0612244897959183,0.6666666666666666,0.7133243606998654,0.9735849056603774,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.32498977919993677,1.0061586626344177
9,3999,5453,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:08:36,1,4,18,0,0,0.3333333333333333,0.1666666666666666,0,30,2,1,2,8,10,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1960376309832043,13.104,3,0.5072463768115942,W,NCTL,ND,0.0,0.1428571428571428,0.2727272727272727,0.7272727272727273,0.0,0.0970535441162624,1.0,0.247669773635153,0.0,0.0,0.5,0.0833333333333333,0.0,0.6842105263157894,0.4,0.7125748502994013,0.0612244897959183,0.6666666666666666,0.7133243606998654,0.9735849056603774,0.0,1.0,0.9999999999999998,0.0,1.0,1.0,0.6113528512460005,1.2898986865831485
