Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1
3584,4911,2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:00:33,1,1,2,0,0,0.0,0.0,0,15,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113123398717618,2.115,1,0.5217391304347827,W,NCTL,ND,0.0,0.07142857142857142,0.36363636363636365,0.6363636363636364,0.0,0.006623445023972101,1.0,0.32490013315579225,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6000000000000001,0.6497005988023953,0.0,0.0,0.6460296096904441,0.9593749999999999,0.0,1.0,0.9999999999999998,0.0,1.0,1.0
3585,4912,2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:01:02,1,1,3,0,0,0.0,0.0,0,30,2,1,2,0,3,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549011102224511,6.579,3,0.6666666666666667,W,NCTL,ND,0.0,0.14285714285714285,0.27272727272727276,0.7272727272727273,0.0,0.03081670316860506,1.0,0.32490013315579225,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6000000000000001,0.6497005988023953,0.0,0.0,0.6460296096904441,0.9593749999999999,0.0,1.0,0.9999999999999998,0.0,1.0,1.0
3586,4913,2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:01:23,1,1,4,0,0,0.0,0.0,0,40,2,1,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291789233960064,3.454,1,0.7536231884057971,BC,NCTL,D,0.0,0.21428571428571427,0.18181818181818188,0.8181818181818181,0.0,0.01678785377618088,1.0,0.32490013315579225,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.6526946107784432,0.0,0.0,0.6460296096904441,0.9593749999999999,0.0,1.0,0.9999999999999998,0.0,0.25,0.25
3587,4914,2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:02:31,1,2,5,0,0,0.0,0.16666666666666666,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1563529395816671,41.668,7,0.6086956521739131,W,NCTL,ND,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.09926455189598969,0.0,1.0,0.32490013315579225,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.6526946107784432,0.0,0.0,0.6460296096904441,0.9593749999999999,1.0,0.0,0.9999999999999998,0.0,1.0,1.0
3588,4915,2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:02:57,1,2,6,0,0,0.0,0.16666666666666666,15,0,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010031313966571,3.622,1,0.6956521739130435,BW,NCTL,ND,0.13333333333333333,0.0,0.6363636363636365,0.3636363636363636,0.0007357002976675184,0.0,1.0,0.32490013315579225,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.6526946107784432,0.0,0.0,0.6460296096904441,0.9593749999999999,1.0,0.0,0.9999999999999998,0.0,0.75,0.75
3589,4917,2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:03:29,1,2,8,0,0,0.0,0.16666666666666666,40,0,1,1,2,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0438124415404844,10.081,2,0.6376811594202898,C,NCTL,D,0.13333333333333333,0.07142857142857142,0.5454545454545455,0.4545454545454545,0.07154879066326933,0.049707483851324986,0.8571428571428572,0.32490013315579225,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.6526946107784432,0.0,0.0,0.6460296096904441,0.9593749999999999,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
3590,4918,2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:03:55,1,2,9,0,0,0.0,0.16666666666666666,40,15,1,1,2,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0339437975301278,10.395,2,0.6376811594202898,BW,NCTL,ND,0.13333333333333333,0.14285714285714285,0.4545454545454546,0.5454545454545454,0.038199794964700516,0.050249823530087986,0.7142857142857143,0.32490013315579225,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.6526946107784432,0.0,0.0,0.6460296096904441,0.9593749999999999,1.0,0.0,0.9999999999999998,0.0,0.75,0.75
3591,4919,2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:04:37,1,2,10,0,0,0.0,0.16666666666666666,40,30,1,1,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236820344589191,5.719,1,0.6521739130434783,BC,NCTL,ND,0.2,0.14285714285714285,0.5454545454545455,0.4545454545454545,0.050951118971702514,0.01674485431914216,0.7142857142857143,0.32490013315579225,0.0,0.0,0.5,0.041666666666666664,0.0,0.6666666666666666,0.6000000000000001,0.6526946107784432,0.0,0.0,0.6460296096904441,0.9593749999999999,1.0,0.0,0.9999999999999998,0.0,0.25,0.25
3592,4920,2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:05:08,1,3,11,0,0,0.16666666666666666,0.16666666666666666,0,0,2,2,1,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1013230489772126,15.158,4,0.4782608695652175,BC,CTL,ND,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.06754171219675595,0.0,1.0,0.32490013315579225,0.0,0.0,0.5,0.041666666666666664,0.0,0.6666666666666666,0.6000000000000001,0.6526946107784432,0.02040816326530612,1.0,0.6460296096904441,0.9593749999999999,0.0,1.0,0.0,0.9999999999999998,0.25,0.25
3593,4921,2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:05:54,1,3,12,0,0,0.16666666666666666,0.16666666666666666,15,0,2,2,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115292331467147,2.932,1,0.6086956521739131,BC,NCTL,ND,0.06666666666666667,0.07142857142857142,0.4545454545454546,0.5454545454545454,0.013262320507221419,0.01744588591910436,1.0,0.32490013315579225,0.0,0.0,0.5,0.041666666666666664,0.0,0.6666666666666666,0.6000000000000001,0.6526946107784432,0.02040816326530612,1.0,0.6460296096904441,0.9593749999999999,0.0,1.0,0.9999999999999998,0.0,0.25,0.25
