Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1
4317,5896,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:00:00,1,1,1,0,0,0.0,0.0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0120918000786237,6.793,1,0.6811594202898552,W,NCTL,D,0.0,0.07142857142857142,0.36363636363636365,0.6363636363636364,0.0,0.00707437129007925,1.0,0.20772303595206387,0.0,0.0,0.0,0.0,0.0,0.7017543859649122,0.6000000000000001,0.784431137724551,0.0,0.0,0.7779273216689099,0.9809688581314879,0.0,1.0,0.9999999999999998,0.0,1.0,1.0
4318,5897,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:00:20,1,1,2,0,0,0.0,0.0,0,15,2,1,2,0,2,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1139909718174301,18.914,5,0.7681159420289856,C,NCTL,D,0.0,0.14285714285714285,0.27272727272727276,0.7272727272727273,0.0,0.060590645977423356,1.0,0.20772303595206387,0.0,0.0,0.0,0.0,0.0,0.7017543859649122,0.6000000000000001,0.784431137724551,0.0,0.0,0.7792732166890982,0.9818652849740932,0.0,1.0,0.9999999999999998,0.0,0.0,0.0
4319,5899,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:01:09,1,1,4,0,0,0.0,0.0,0,40,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2520977646436849,42.57,10,0.7681159420289856,W,CTL,ND,0.06666666666666667,0.14285714285714285,0.36363636363636365,0.6363636363636364,0.29562373154422755,0.2768192697785611,1.0,0.20772303595206387,0.0,0.0,0.0,0.0,0.0,0.7017543859649122,0.6000000000000001,0.784431137724551,0.0,0.0,0.7792732166890982,0.9818652849740932,0.0,1.0,0.0,0.9999999999999998,1.0,1.0
4320,5900,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:01:51,1,1,5,0,0,0.0,0.0,15,40,2,2,2,1,4,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2080819856579321,24.251,7,0.536231884057971,W,NCTL,D,0.06666666666666667,0.21428571428571427,0.27272727272727276,0.7272727272727273,0.09318882427843697,0.3883096974103636,1.0,0.20772303595206387,0.0,0.0,0.0,0.0,0.0,0.7017543859649122,0.8,0.7874251497005988,0.0,0.0,0.7792732166890982,0.9818652849740932,0.0,1.0,0.9999999999999998,0.0,1.0,1.0
4321,5905,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:05:00,1,3,10,0,0,0.16666666666666666,0.16666666666666666,0,0,2,2,1,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.165130339302417,28.269,8,0.4057971014492754,BC,NCTL,D,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.10404732194506643,0.0,1.0,0.20639147802929425,0.0,0.0,0.0,0.0,0.0,0.7017543859649122,0.8,0.7874251497005988,0.0,0.0,0.7792732166890982,0.9818652849740932,0.0,1.0,0.9999999999999998,0.0,0.25,0.25
4322,5907,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:06:16,1,3,12,0,0,0.16666666666666666,0.16666666666666666,15,15,2,1,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0676029226368799,12.016,2,0.8260869565217392,C,CTL,D,0.13333333333333333,0.0,0.6363636363636365,0.3636363636363636,0.0464872935088729,0.0,1.0,0.20505992010652463,0.0,0.0,0.0,0.0,0.0,0.7017543859649122,0.8,0.7874251497005988,0.0,0.0,0.7792732166890982,0.9818652849740932,0.0,1.0,0.0,0.9999999999999998,0.0,0.0
4323,5908,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:06:48,1,3,13,0,0,0.16666666666666666,0.16666666666666666,30,15,2,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3212528297794466,48.006,9,0.3913043478260869,W,CTL,ND,0.13333333333333333,0.07142857142857142,0.5454545454545455,0.4545454545454545,0.4144654583867837,0.2879438616461401,1.0,0.20505992010652463,0.0,0.0,0.0,0.0,0.0,0.7017543859649122,0.8,0.7874251497005988,0.0,0.0,0.7792732166890982,0.9818652849740932,0.0,1.0,0.0,0.9999999999999998,1.0,1.0
4324,5911,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:10:17,1,4,16,0,0,0.3333333333333333,0.16666666666666666,0,0,1,2,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170803454025403,5.218,1,0.4782608695652175,BW,NCTL,D,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.012328775129767324,0.0,1.0,0.20505992010652463,0.0,0.0,0.0,0.0,0.0,0.7017543859649122,0.8,0.7874251497005988,0.0,0.0,0.7792732166890982,0.9818652849740932,1.0,0.0,0.9999999999999998,0.0,0.75,0.75
4325,5912,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:10:41,1,4,17,0,0,0.3333333333333333,0.16666666666666666,15,0,1,1,1,11,6,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1205791050441242,24.251,5,0.7246376811594204,C,NCTL,ND,0.13333333333333333,0.0,0.6363636363636365,0.3636363636363636,0.07899654191643163,0.0,1.0,0.20505992010652463,0.0,0.0,0.0,0.0,0.0,0.7017543859649122,0.6000000000000001,0.7874251497005988,0.0,0.0,0.7792732166890982,0.9818652849740932,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
4326,5913,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:11:06,1,4,18,0,0,0.3333333333333333,0.16666666666666666,30,0,1,2,2,11,7,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2627458688609036,38.227,10,0.4492753623188406,B,NCTL,ND,0.13333333333333333,0.07142857142857142,0.5454545454545455,0.4545454545454545,0.3546886169218754,0.24641476864183956,1.0,0.20505992010652463,0.0,0.0,0.0,0.0,0.0,0.7017543859649122,0.6000000000000001,0.7874251497005988,0.02040816326530612,0.0,0.7792732166890982,0.9818652849740932,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
