Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1
1436,1782,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:00:00,1,1,1,0,0,0.0,0.0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240073743713484,5.42,1,0.6086956521739131,W,CTL,ND,0.0,0.07142857142857142,0.36363636363636365,0.6363636363636364,0.0,0.013882202601474668,1.0,0.7350199733688415,0.0,0.0,0.0,0.0,0.0,0.24561403508771928,0.2,0.26047904191616766,0.0,0.0,0.2920592193808883,0.9539170506912442,0.0,1.0,0.0,0.9999999999999998,1.0,1.0
1437,1783,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:00:16,1,1,2,0,0,0.0,0.0,0,15,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1144315362821781,11.969,3,0.7391304347826086,W,NCTL,ND,0.0,0.14285714285714285,0.27272727272727276,0.7272727272727273,0.0,0.0608007774954205,1.0,0.7350199733688415,0.0,0.0,0.0,0.0,0.0,0.24561403508771928,0.2,0.26047904191616766,0.0,0.0,0.2934051144010767,0.9564220183486238,0.0,1.0,0.9999999999999998,0.0,1.0,1.0
1438,1784,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:00:39,1,1,3,0,0,0.0,0.0,0,30,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480621941465927,7.918,1,0.4782608695652175,BC,NCTL,D,0.0,0.21428571428571427,0.18181818181818188,0.8181818181818181,0.0,0.027153970118866933,1.0,0.7350199733688415,0.0,0.0,0.0,0.0,0.0,0.24561403508771928,0.2,0.26047904191616766,0.0,0.0,0.2934051144010767,0.9564220183486238,0.0,1.0,0.9999999999999998,0.0,0.25,0.25
1439,1785,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:01:08,1,1,4,0,0,0.0,0.0,0,40,2,1,2,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1986945736013772,27.834,7,0.6811594202898552,C,NCTL,D,0.0,0.2857142857142857,0.09090909090909094,0.9090909090909091,0.0,0.09815089518088878,0.8571428571428572,0.7350199733688415,0.0,0.0,0.0,0.0,0.0,0.24561403508771928,0.4,0.2634730538922156,0.0,0.0,0.2934051144010767,0.9564220183486238,0.0,1.0,0.9999999999999998,0.0,0.0,0.0
1440,1786,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:02:20,1,2,5,0,0,0.0,0.16666666666666666,0,0,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1975287722485054,32.599,9,0.30434782608695654,C,NCTL,ND,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.12109409114348346,0.0,1.0,0.7336884154460719,0.0,0.0,0.0,0.0,0.0,0.24561403508771928,0.4,0.2634730538922156,0.0,0.0,0.2934051144010767,0.9564220183486238,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
1441,1787,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:03:04,1,2,6,0,0,0.0,0.16666666666666666,15,0,1,2,2,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0604861120524881,11.737,2,0.1304347826086958,B,NCTL,ND,0.06666666666666667,0.07142857142857142,0.4545454545454546,0.5454545454545454,0.06636639386471836,0.08730150470996276,0.8571428571428572,0.7336884154460719,0.0,0.0,0.0,0.0,0.0,0.24561403508771928,0.4,0.2634730538922156,0.0,0.0,0.2934051144010767,0.9564220183486238,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
1442,1788,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:03:56,1,2,7,0,0,0.0,0.16666666666666666,15,15,1,1,1,2,5,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.3200395830226788,50.709,13,0.5217391304347827,W,NCTL,ND,0.13333333333333333,0.07142857142857142,0.5454545454545455,0.4545454545454545,0.5912695499675378,0.1435600296280275,0.8571428571428572,0.7336884154460719,0.0,0.0,0.0,0.0,0.0,0.24561403508771928,0.4,0.2634730538922156,0.02040816326530612,1.0,0.2934051144010767,0.9564220183486238,1.0,0.0,0.9999999999999998,0.0,1.0,1.0
1443,1789,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:04:38,1,2,8,0,0,0.0,0.16666666666666666,30,15,1,2,1,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1471146416516423,19.457,5,0.34782608695652173,C,NCTL,ND,0.2,0.07142857142857142,0.6363636363636365,0.3636363636363636,0.358468487322056,0.05596455898292259,0.8571428571428572,0.7323568575233023,0.0,0.0,0.0,0.0,0.0,0.24561403508771928,0.4,0.2634730538922156,0.02040816326530612,1.0,0.2934051144010767,0.9564220183486238,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
1444,1790,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:05:18,1,2,9,0,0,0.0,0.16666666666666666,40,15,1,1,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1384863560574225,18.662,5,0.6666666666666667,C,NCTL,ND,0.26666666666666666,0.07142857142857142,0.7272727272727273,0.2727272727272727,0.37237965572374576,0.04213315506420602,0.8571428571428572,0.7323568575233023,0.0,0.0,0.5,0.041666666666666664,0.0,0.24561403508771928,0.2,0.2634730538922156,0.02040816326530612,1.0,0.2934051144010767,0.9564220183486238,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
1445,1791,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:05:58,1,3,10,0,0,0.16666666666666666,0.16666666666666666,0,0,2,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0865200829616776,14.828,3,0.8115942028985508,BC,CTL,ND,0.0,0.07142857142857142,0.36363636363636365,0.6363636363636364,0.0,0.04715154923788779,1.0,0.7323568575233023,0.0,0.0,0.5,0.041666666666666664,0.0,0.24561403508771928,0.2,0.2634730538922156,0.02040816326530612,1.0,0.29475100942126514,0.958904109589041,0.0,1.0,0.0,0.9999999999999998,0.25,0.25
