Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1
3742,5105,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:00:00,1,1,1,0,0,0.0,0.0,0,0,1,1,2,0,1,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1427835540674267,22.48,6,0.7826086956521741,BC,CTL,ND,0.0,0.07142857142857142,0.36363636363636365,0.6363636363636364,0.0,0.07398284086959436,1.0,0.29693741677762975,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0,0.0,0.6675639300134589,0.9586693548387097,1.0,0.0,0.0,0.9999999999999998,0.25,0.25
3743,5106,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:00:32,1,1,2,0,0,0.0,0.0,0,15,1,1,1,1,1,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2422765660372242,33.856,9,0.7391304347826086,B,NCTL,D,0.06666666666666667,0.07142857142857142,0.4545454545454546,0.5454545454545454,0.3701058146405678,0.1830327925128551,1.0,0.29693741677762975,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.8,0.6796407185628743,0.02040816326530612,1.0,0.6675639300134589,0.9586693548387097,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
3744,5107,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:01:11,1,1,3,0,0,0.0,0.0,15,15,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0466117203703452,9.631,3,0.2028985507246377,BC,NCTL,D,0.13333333333333333,0.07142857142857142,0.5454545454545455,0.4545454545454545,0.10861212495783008,0.02637098405924193,1.0,0.2956058588548601,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.8,0.6796407185628743,0.02040816326530612,1.0,0.6675639300134589,0.9586693548387097,1.0,0.0,0.9999999999999998,0.0,0.25,0.25
3745,5108,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:01:51,1,1,4,0,0,0.0,0.0,30,15,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1008553728530955,14.496,5,0.6521739130434783,C,NCTL,ND,0.2,0.07142857142857142,0.6363636363636365,0.3636363636363636,0.25607706346344655,0.039979078856932165,1.0,0.2942743009320905,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.8,0.6796407185628743,0.02040816326530612,1.0,0.6675639300134589,0.9586693548387097,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
3746,5109,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:02:15,1,1,5,0,0,0.0,0.0,40,15,1,1,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0302159443668749,6.899,2,0.7826086956521741,B,NCTL,ND,0.2,0.14285714285714285,0.5454545454545455,0.4545454545454545,0.04306420608963447,0.03859628016246911,0.8571428571428572,0.2942743009320905,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.8,0.6796407185628743,0.02040816326530612,1.0,0.6675639300134589,0.9586693548387097,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
3747,5110,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:02:37,1,1,6,0,0,0.0,0.0,40,30,1,2,1,4,2,1,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1725318223101844,20.464,5,0.1594202898550725,B,NCTL,ND,0.26666666666666666,0.14285714285714285,0.6363636363636365,0.3636363636363636,0.3588503244543409,0.08712872701379744,0.8571428571428572,0.2942743009320905,0.0,0.0,0.5,0.041666666666666664,0.0,0.6842105263157894,0.8,0.6796407185628743,0.04081632653061224,1.0,0.6675639300134589,0.9586693548387097,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
3748,5111,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:04:15,1,2,7,0,0,0.16666666666666666,0.0,0,0,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144708481882633,2.485,1,0.7971014492753623,W,NCTL,ND,0.0,0.07142857142857142,0.36363636363636365,0.6363636363636364,0.0,0.00844639161269312,1.0,0.2942743009320905,0.0,0.0,0.5,0.041666666666666664,0.0,0.6842105263157894,0.8,0.6796407185628743,0.04081632653061224,1.0,0.6675639300134589,0.9586693548387097,0.0,1.0,0.9999999999999998,0.0,1.0,1.0
3749,5112,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:04:34,1,2,8,0,0,0.16666666666666666,0.0,0,15,2,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963073919939269,18.588,4,0.42028985507246386,B,NCTL,D,0.06666666666666667,0.07142857142857142,0.4545454545454546,0.5454545454545454,0.16670939352436634,0.08244476208654695,1.0,0.2942743009320905,0.0,0.0,0.5,0.041666666666666664,0.0,0.6842105263157894,0.8,0.6796407185628743,0.04081632653061224,1.0,0.6675639300134589,0.9586693548387097,0.0,1.0,0.9999999999999998,0.0,0.0,0.0
3750,5113,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:05:24,1,2,9,0,0,0.16666666666666666,0.0,15,15,2,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187477124537407,3.014,1,0.7246376811594204,BW,NCTL,ND,0.06666666666666667,0.14285714285714285,0.36363636363636365,0.6363636363636364,0.013510150333622755,0.03619834063855616,1.0,0.2942743009320905,0.0,0.0,0.5,0.041666666666666664,0.0,0.6842105263157894,0.8,0.6796407185628743,0.04081632653061224,1.0,0.6675639300134589,0.9586693548387097,0.0,1.0,0.9999999999999998,0.0,0.75,0.75
3751,5114,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:05:45,1,2,10,0,0,0.16666666666666666,0.0,15,30,2,1,2,5,5,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0421654082338109,6.779,3,0.8985507246376812,W,CTL,ND,0.06666666666666667,0.21428571428571427,0.27272727272727276,0.7272727272727273,0.021889982422825905,0.09121364623646785,1.0,0.2942743009320905,0.0,0.0,0.5,0.041666666666666664,0.0,0.6842105263157894,0.8,0.6796407185628743,0.04081632653061224,1.0,0.6689098250336474,0.959758551307847,0.0,1.0,0.0,0.9999999999999998,1.0,1.0
