Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1
4660,6373,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:00:31,1,1,2,0,0,0.0,0.0,0,15,2,2,1,1,1,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092308422236983,13.208,4,0.4782608695652175,BC,NCTL,D,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.062040400113568366,0.0,1.0,0.1251664447403461,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.4,0.8532934131736527,0.0,0.0,0.8492597577388964,0.9770206022187005,0.0,1.0,0.9999999999999998,0.0,0.25,0.25
4661,6375,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:01:38,1,1,4,0,0,0.0,0.0,15,30,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2252165543792107,32.779,6,0.21739130434782616,B,NCTL,ND,0.13333333333333333,0.0,0.6363636363636365,0.3636363636363636,0.13494785882333232,0.0,1.0,0.1251664447403461,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.4,0.8532934131736527,0.0,0.0,0.8492597577388964,0.9770206022187005,0.0,1.0,0.9999999999999998,0.0,0.0,0.0
4662,6376,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:02:39,1,1,5,0,0,0.0,0.0,30,30,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179411405875096,2.376,1,0.5797101449275364,W,NCTL,ND,0.13333333333333333,0.07142857142857142,0.5454545454545455,0.4545454545454545,0.030043788308457806,0.02087248587056769,1.0,0.1251664447403461,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.4,0.8532934131736527,0.0,0.0,0.8492597577388964,0.9770206022187005,0.0,1.0,0.9999999999999998,0.0,1.0,1.0
4663,6377,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:03:03,1,1,6,0,0,0.0,0.0,30,40,2,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4898263498217406,73.784,19,0.23188405797101463,W,NCTL,D,0.13333333333333333,0.14285714285714285,0.4545454545454546,0.5454545454545454,0.3825639374629545,0.5032427625397803,1.0,0.1251664447403461,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.6000000000000001,0.8562874251497007,0.0,0.0,0.8492597577388964,0.9770206022187005,0.0,1.0,0.9999999999999998,0.0,1.0,1.0
4664,6378,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:05:15,1,2,7,0,0,0.0,0.16666666666666666,0,0,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167143380010573,8.25,1,0.536231884057971,W,CTL,D,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.012068930226808267,0.0,1.0,0.1251664447403461,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.6000000000000001,0.8562874251497007,0.0,0.0,0.8492597577388964,0.9770206022187005,1.0,0.0,0.0,0.9999999999999998,1.0,1.0
4665,6379,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:05:35,1,2,8,0,0,0.0,0.16666666666666666,15,0,1,2,2,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2514199731594571,53.489,12,0.18840579710144922,W,NCTL,D,0.06666666666666667,0.07142857142857142,0.4545454545454546,0.5454545454545454,0.2337729349839999,0.3075160152014398,0.8571428571428572,0.1251664447403461,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.6000000000000001,0.8562874251497007,0.0,0.0,0.8492597577388964,0.9770206022187005,1.0,0.0,0.9999999999999998,0.0,1.0,1.0
4666,6380,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:06:30,1,2,9,0,0,0.0,0.16666666666666666,15,15,1,1,2,3,6,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208542883867207,28.995,10,0.7826086956521741,BC,NCTL,ND,0.06666666666666667,0.14285714285714285,0.36363636363636365,0.6363636363636364,0.12668110817828,0.33942227089026755,0.8571428571428572,0.1251664447403461,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.6000000000000001,0.8562874251497007,0.0,0.0,0.8492597577388964,0.9770206022187005,1.0,0.0,0.9999999999999998,0.0,0.25,0.25
4667,6381,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:07:13,1,2,10,0,0,0.0,0.16666666666666666,15,30,1,2,1,4,6,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2705540267592077,37.596,11,0.28985507246376807,BW,NCTL,ND,0.13333333333333333,0.14285714285714285,0.4545454545454546,0.5454545454545454,0.4041044722343015,0.19984654953829625,0.8571428571428572,0.1251664447403461,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.6000000000000001,0.8562874251497007,0.02040816326530612,1.0,0.8492597577388964,0.9770206022187005,1.0,0.0,0.9999999999999998,0.0,0.75,0.75
4668,6383,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:08:34,1,2,12,0,0,0.0,0.16666666666666666,40,30,1,1,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304463934715124,7.35,1,0.855072463768116,W,NCTL,D,0.2,0.14285714285714285,0.5454545454545455,0.4545454545454545,0.06507441178741728,0.02138641049059886,0.8571428571428572,0.1251664447403461,0.0,0.0,0.5,0.041666666666666664,0.0,0.7894736842105263,0.4,0.8562874251497007,0.02040816326530612,1.0,0.8492597577388964,0.9770206022187005,1.0,0.0,0.9999999999999998,0.0,1.0,1.0
4669,6384,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:09:11,1,3,13,0,0,0.16666666666666666,0.16666666666666666,0,0,2,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1774525884856782,18.752,5,0.24637681159420288,BC,NCTL,ND,0.0,0.07142857142857142,0.36363636363636365,0.6363636363636364,0.0,0.08923920807562362,1.0,0.1251664447403461,0.0,0.0,0.5,0.041666666666666664,0.0,0.7894736842105263,0.4,0.8562874251497007,0.02040816326530612,1.0,0.8492597577388964,0.9770206022187005,0.0,1.0,0.9999999999999998,0.0,0.25,0.25
