Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1
517,635,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:00:00,1,1,1,0,0,0.0,0.0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0198999579769279,4.011,1,0.2028985507246377,B,NCTL,D,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.014324290821978298,0.0,1.0,0.9014647137150466,0.0,0.0,0.0,0.0,0.0,0.12280701754385964,0.2,0.08682634730538923,0.0,0.0,0.09690444145356662,0.9583333333333333,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
518,636,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:00:41,1,1,2,0,0,0.0,0.0,15,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021194539711803,3.877,1,0.28985507246376807,B,NCTL,D,0.13333333333333333,0.0,0.6363636363636365,0.3636363636363636,0.015236809918481904,0.0,1.0,0.9001331557922769,0.0,0.0,0.0,0.0,0.0,0.12280701754385964,0.2,0.08682634730538923,0.0,0.0,0.09690444145356662,0.9583333333333333,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
519,637,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:01:09,1,1,3,0,0,0.0,0.0,30,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600591034174246,8.669,1,0.43478260869565233,W,CTL,ND,0.2,0.0,0.7272727272727273,0.2727272727272727,0.04159367643462931,0.0,1.0,0.9001331557922769,0.0,0.0,0.0,0.0,0.0,0.12280701754385964,0.2,0.08682634730538923,0.0,0.0,0.09690444145356662,0.9583333333333333,1.0,0.0,0.0,0.9999999999999998,1.0,1.0
520,638,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:01:29,1,1,4,0,0,0.0,0.0,40,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337336821700172,6.163,1,0.6956521739130435,BW,CTL,ND,0.26666666666666666,0.0,0.8181818181818182,0.18181818181818177,0.023957065818999503,0.0,1.0,0.9001331557922769,0.0,0.0,0.5,0.041666666666666664,0.0,0.12280701754385964,0.2,0.08682634730538923,0.0,0.0,0.09690444145356662,0.9583333333333333,1.0,0.0,0.0,0.9999999999999998,0.75,0.75
521,640,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:03:10,1,2,6,0,0,0.16666666666666666,0.0,0,15,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731269232333365,7.806,3,0.7391304347826086,C,NCTL,ND,0.0,0.07142857142857142,0.36363636363636365,0.6363636363636364,0.0,0.040349950657077,1.0,0.9001331557922769,0.0,0.0,0.5,0.041666666666666664,0.0,0.12280701754385964,0.2,0.08682634730538923,0.0,0.0,0.09690444145356662,0.9583333333333333,0.0,1.0,0.9999999999999998,0.0,0.0,0.0
522,641,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:03:49,1,2,7,0,0,0.16666666666666666,0.0,0,30,2,1,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1020821754395477,13.794,3,0.7391304347826086,W,CTL,D,0.0,0.14285714285714285,0.27272727272727276,0.7272727272727273,0.0,0.054846982088741836,0.8571428571428572,0.9001331557922769,0.0,0.0,0.5,0.041666666666666664,0.0,0.12280701754385964,0.2,0.08682634730538923,0.0,0.0,0.09690444145356662,0.9583333333333333,0.0,1.0,0.0,0.9999999999999998,1.0,1.0
523,642,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:04:13,1,2,8,0,0,0.16666666666666666,0.0,0,40,2,2,2,4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0856931773509197,12.621,3,0.46376811594202905,W,NCTL,ND,0.0,0.21428571428571427,0.18181818181818188,0.8181818181818181,0.0,0.04673647300208536,0.7142857142857143,0.9001331557922769,0.0,0.0,0.5,0.041666666666666664,0.0,0.12280701754385964,0.4,0.08982035928143713,0.0,0.0,0.09690444145356662,0.9583333333333333,0.0,1.0,0.9999999999999998,0.0,1.0,1.0
524,643,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:04:57,1,3,9,0,0,0.16666666666666666,0.16666666666666666,0,0,1,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335710122138025,6.177,1,0.4057971014492754,BC,NCTL,D,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.02384529281927778,0.0,1.0,0.9001331557922769,0.0,0.0,0.5,0.041666666666666664,0.0,0.12280701754385964,0.4,0.08982035928143713,0.0,0.0,0.09690444145356662,0.9583333333333333,1.0,0.0,0.9999999999999998,0.0,0.25,0.25
525,644,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:05:29,1,3,10,0,0,0.16666666666666666,0.16666666666666666,15,0,1,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118071276552481,4.275,1,0.6086956521739131,C,NCTL,ND,0.13333333333333333,0.0,0.6363636363636365,0.3636363636363636,0.008566927047532435,0.0,1.0,0.9001331557922769,0.0,0.0,0.0,0.041666666666666664,0.0,0.12280701754385964,0.4,0.08982035928143713,0.0,0.0,0.09690444145356662,0.9583333333333333,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
526,645,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:05:59,1,3,11,0,0,0.16666666666666666,0.16666666666666666,30,0,1,2,1,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0581002860280063,9.224,3,0.3333333333333335,BC,NCTL,D,0.2,0.0,0.7272727272727273,0.2727272727272727,0.04031159508242266,0.0,1.0,0.8988015978695073,0.0,0.0,0.0,0.041666666666666664,0.0,0.12280701754385964,0.4,0.08982035928143713,0.0,0.0,0.09690444145356662,0.9583333333333333,1.0,0.0,0.9999999999999998,0.0,0.25,0.25
527,646,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:06:30,1,3,12,0,0,0.16666666666666666,0.16666666666666666,40,0,1,1,1,8,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1633884151879515,24.933,7,0.6521739130434783,W,NCTL,D,0.26666666666666666,0.0,0.8181818181818182,0.18181818181818177,0.10310389444860607,0.0,1.0,0.8988015978695073,0.0,0.0,0.5,0.08333333333333333,0.0,0.12280701754385964,0.4,0.08982035928143713,0.02040816326530612,1.0,0.09690444145356662,0.9583333333333333,1.0,0.0,0.9999999999999998,0.0,1.0,1.0
528,647,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:08:24,1,4,13,0,0,0.3333333333333333,0.16666666666666666,0,0,2,2,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556941262589976,7.535,2,0.5217391304347827,BW,NCTL,D,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.03873020843127863,0.0,1.0,0.8988015978695073,0.0,0.0,0.5,0.08333333333333333,0.0,0.12280701754385964,0.2,0.08982035928143713,0.02040816326530612,1.0,0.09690444145356662,0.9583333333333333,0.0,1.0,0.9999999999999998,0.0,0.75,0.75
529,649,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:09:31,1,4,15,0,0,0.3333333333333333,0.16666666666666666,30,0,2,1,2,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11925741164988,18.968,5,0.8115942028985508,BC,NCTL,D,0.06666666666666667,0.07142857142857142,0.4545454545454546,0.5454545454545454,0.12398037230969133,0.16308966672500677,0.8571428571428572,0.8988015978695073,0.0,0.0,0.5,0.08333333333333333,0.0,0.12280701754385964,0.2,0.08982035928143713,0.02040816326530612,1.0,0.09690444145356662,0.9583333333333333,0.0,1.0,0.9999999999999998,0.0,0.25,0.25
530,650,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:10:03,1,4,16,0,0,0.3333333333333333,0.16666666666666666,30,15,2,1,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658338868630454,9.751,1,0.7246376811594204,W,CTL,D,0.06666666666666667,0.14285714285714285,0.36363636363636365,0.6363636363636364,0.045345951291548184,0.12149740387016665,0.8571428571428572,0.8988015978695073,0.0,0.0,0.5,0.08333333333333333,0.0,0.12280701754385964,0.2,0.08982035928143713,0.02040816326530612,1.0,0.09690444145356662,0.9583333333333333,0.0,1.0,0.0,0.9999999999999998,1.0,1.0
531,651,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:10:25,1,4,17,0,0,0.3333333333333333,0.16666666666666666,30,30,2,2,1,11,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1442204720139895,17.925,6,0.5797101449275364,W,CTL,ND,0.13333333333333333,0.14285714285714285,0.4545454545454546,0.5454545454545454,0.23919383974064767,0.11829134995385245,0.8571428571428572,0.8974700399467377,0.0,0.0,0.5,0.08333333333333333,0.0,0.12280701754385964,0.2,0.08982035928143713,0.02040816326530612,1.0,0.09825033647375504,0.9452054794520548,0.0,1.0,0.0,0.9999999999999998,1.0,1.0
532,652,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:11:15,1,4,18,0,0,0.3333333333333333,0.16666666666666666,40,30,2,1,2,11,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.2538668004175194,43.183,11,0.7971014492753623,C,NCTL,D,0.13333333333333333,0.21428571428571427,0.36363636363636365,0.6363636363636364,0.18169530241700663,0.3596603465850399,0.7142857142857143,0.8974700399467377,0.0,0.0,0.0,0.08333333333333333,0.0,0.12280701754385964,0.2,0.08982035928143713,0.02040816326530612,1.0,0.09825033647375504,0.9452054794520548,0.0,1.0,0.9999999999999998,0.0,0.0,0.0
533,653,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:12:03,1,4,19,0,0,0.3333333333333333,0.16666666666666666,40,40,2,1,2,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033340563109165,5.347,1,0.7681159420289856,BW,NCTL,D,0.13333333333333333,0.2857142857142857,0.27272727272727276,0.7272727272727273,0.023686887496305035,0.06346532059858166,0.7142857142857143,0.8974700399467377,0.0,0.0,0.0,0.08333333333333333,0.0,0.12280701754385964,0.2,0.08982035928143713,0.02040816326530612,1.0,0.09825033647375504,0.9452054794520548,0.0,1.0,0.9999999999999998,0.0,0.75,0.75
534,654,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:12:30,1,4,20,0,0,0.3333333333333333,0.16666666666666666,40,AD,2,2,1,12,8,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0974867491764833,16.514,4,0.7101449275362319,BC,NCTL,ND,0.2,0.2857142857142857,0.36363636363636365,0.6363636363636364,0.15141664320412207,0.09859193505725612,0.7142857142857143,0.8974700399467377,0.0,0.0,0.0,0.08333333333333333,0.0,0.12280701754385964,0.2,0.08982035928143713,0.02040816326530612,1.0,0.09959623149394348,0.9324324324324325,0.0,1.0,0.9999999999999998,0.0,0.25,0.25
535,656,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:13:52,1,4,22,0,0,0.3333333333333333,0.16666666666666666,40,AD,2,2,2,12,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.094945031110629,15.082,5,0.42028985507246386,W,NCTL,ND,0.2,0.3571428571428571,0.27272727272727276,0.7272727272727273,0.07241211277278785,0.15996364862300272,0.5714285714285714,0.8974700399467377,0.0,0.0,0.0,0.08333333333333333,0.0,0.12280701754385964,0.4,0.09281437125748504,0.02040816326530612,1.0,0.09959623149394348,0.9324324324324325,0.0,1.0,0.9999999999999998,0.0,1.0,1.0
536,657,2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:14:41,1,5,23,0,0,0.3333333333333333,0.3333333333333333,0,0,1,1,1,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145182935921592,4.714,1,0.3623188405797102,W,NCTL,D,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.010505923554644768,0.0,1.0,0.8974700399467377,0.0,0.0,0.0,0.08333333333333333,0.0,0.12280701754385964,0.4,0.09281437125748504,0.02040816326530612,1.0,0.09959623149394348,0.9324324324324325,1.0,0.0,0.9999999999999998,0.0,1.0,1.0
