,Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1,p1_momentum,p2_momentum
0,2677,3788,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:00:00,1,1,1,0,0,0.0,0.0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1976711084601933,26.569,6,0.5942028985507246,BC,NCTL,ND,0.0666666666666666,0.0,0.5454545454545455,0.4545454545454545,0.1211669479979965,0.0,1.0,0.4940079893475365,0.0,0.0,0.0,0.0,0.0,0.5438596491228069,0.6000000000000001,0.4910179640718563,0.0,0.0,0.4966352624495289,0.983739837398374,0.0,1.0,0.9999999999999998,0.0,0.25,0.25,0.27217551993594435,0.9954894715890074
1,2678,3789,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:00:47,1,1,2,0,0,0.0,0.0,15,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0591576407434016,6.21,2,0.4202898550724638,B,NCTL,D,0.1333333333333333,0.0,0.6363636363636365,0.3636363636363636,0.0410042418557997,0.0,1.0,0.4926764314247669,0.0,0.0,0.0,0.0,0.0,0.5438596491228069,0.6000000000000001,0.4910179640718563,0.0,0.0,0.4966352624495289,0.983739837398374,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.19081188620130446,0.9125588914742605
2,2679,3791,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:01:50,1,1,4,0,0,0.0,0.0,30,15,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0537488646992639,6.962,2,0.8115942028985508,BW,NCTL,ND,0.2,0.0,0.7272727272727273,0.2727272727272727,0.0374464558666171,0.0,1.0,0.4913448735019973,0.0,0.0,0.0,0.0,0.0,0.5438596491228069,0.6000000000000001,0.4910179640718563,0.0,0.0,0.4966352624495289,0.983739837398374,0.0,1.0,0.9999999999999998,0.0,0.75,0.75,0.4270454156643476,1.1404988109212173
3,2680,3792,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:02:20,1,1,5,0,0,0.0,0.0,40,15,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.1342433813661564,19.955,3,0.7971014492753623,BW,CTL,ND,0.2,0.0714285714285714,0.6363636363636365,0.3636363636363636,0.2439284721377064,0.1217291649288931,1.0,0.4913448735019973,0.0,0.0,0.0,0.0,0.0,0.5438596491228069,0.6000000000000001,0.4910179640718563,0.0,0.0,0.4979811574697174,0.9851351351351352,0.0,1.0,0.0,0.9999999999999998,0.75,0.75,0.29616776521078486,1.010880440626787
4,2681,3793,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:03:11,1,1,6,0,0,0.0,0.0,40,30,2,2,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.1070029416150415,17.952,5,0.4782608695652175,B,NCTL,D,0.2,0.1428571428571428,0.5454545454545455,0.4545454545454545,0.1419238821207018,0.1271992314144701,0.8571428571428572,0.4913448735019973,0.0,0.0,0.0,0.0,0.0,0.5438596491228069,0.6000000000000001,0.4910179640718563,0.0,0.0,0.4979811574697174,0.9851351351351352,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.19683432668724232,0.9297423305976905
5,2682,3794,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:03:59,1,1,7,0,0,0.0,0.0,40,40,2,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432430966937331,5.604,1,0.8840579710144929,C,CTL,D,0.2,0.2142857142857142,0.4545454545454546,0.5454545454545454,0.048231281705053,0.0634457173539407,0.8571428571428572,0.4913448735019973,0.0,0.0,0.0,0.0,0.0,0.5438596491228069,0.6000000000000001,0.4910179640718563,0.0,0.0,0.4979811574697174,0.9851351351351352,0.0,1.0,0.0,0.9999999999999998,0.0,0.0,0.05131737684103975,0.7954589149055097
6,2683,3795,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:04:24,1,1,8,0,0,0.0,0.0,40,AD,2,1,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.195983407664466,23.585,5,0.8405797101449275,W,NCTL,D,0.2,0.2857142857142857,0.3636363636363636,0.6363636363636364,0.1590305376600973,0.2789128959136496,0.8571428571428572,0.4913448735019973,0.0,0.0,0.0,0.0,0.0,0.5438596491228069,0.8,0.4940119760479042,0.0,0.0,0.4993270524899058,0.986522911051213,0.0,1.0,0.9999999999999998,0.0,1.0,1.0,0.4949449325465436,1.2698410270540172
7,2684,3796,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:05:39,1,2,9,0,0,0.0,0.1666666666666666,0,0,1,2,2,3,6,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686738331819599,10.126,4,0.4057971014492754,B,NCTL,D,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0380507228207197,1.0,0.4913448735019973,0.0,0.0,0.0,0.0,0.0,0.5438596491228069,0.8,0.4940119760479042,0.0,0.0,0.4993270524899058,0.986522911051213,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.7988875894623945,0.3634762922334482
8,2685,3797,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:06:21,1,2,10,0,0,0.0,0.1666666666666666,0,15,1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454798085916848,6.959,1,0.6811594202898552,BW,CTL,ND,0.0666666666666666,0.0714285714285714,0.4545454545454546,0.5454545454545454,0.0825535531389302,0.0408261820408063,1.0,0.4913448735019973,0.0,0.0,0.0,0.0,0.0,0.5438596491228069,0.8,0.4940119760479042,0.0,0.0,0.4993270524899058,0.986522911051213,1.0,0.0,0.0,0.9999999999999998,0.75,0.75,0.8951473175986634,0.4441261323318643
9,2686,3798,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:06:44,1,2,11,0,0,0.0,0.1666666666666666,15,15,1,1,2,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0359703940679689,7.728,2,0.8115942028985508,BC,NCTL,ND,0.0666666666666666,0.1428571428571428,0.3636363636363636,0.6363636363636364,0.025490385043591,0.0682975109847231,0.8571428571428572,0.4913448735019973,0.0,0.0,0.0,0.0,0.0,0.5438596491228069,0.8,0.4940119760479042,0.0,0.0,0.4993270524899058,0.986522911051213,1.0,0.0,0.9999999999999998,0.0,0.25,0.25,0.8860649833894568,0.4512247555276581
10,2687,3799,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:07:18,1,2,12,0,0,0.0,0.1666666666666666,15,30,1,1,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017121012891594,6.005,1,0.7826086956521741,C,NCTL,ND,0.1333333333333333,0.1428571428571428,0.4545454545454546,0.5454545454545454,0.0319440236979397,0.0157976546983162,0.8571428571428572,0.4913448735019973,0.0,0.0,0.0,0.0,0.0,0.5438596491228069,0.8,0.4940119760479042,0.0,0.0,0.4993270524899058,0.986522911051213,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.8163481412485944,0.36772662946993084
11,2688,3800,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:07:44,1,2,13,0,0,0.0,0.1666666666666666,30,30,1,1,1,6,7,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2215768141089075,47.397,11,0.5072463768115942,W,CTL,ND,0.2,0.1428571428571428,0.5454545454545455,0.4545454545454545,0.3994876259566497,0.1312897976324961,0.8571428571428572,0.4913448735019973,0.0,0.0,0.0,0.0,0.0,0.5438596491228069,0.6000000000000001,0.4940119760479042,0.0,0.0,0.4993270524899058,0.986522911051213,1.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9960545146907849,0.5038793251825907
12,2689,3801,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:08:32,1,2,14,0,0,0.0,0.1666666666666666,40,30,1,2,1,7,7,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938605647358646,16.453,5,0.2753623188405798,BW,NCTL,ND,0.2666666666666666,0.1428571428571428,0.6363636363636365,0.3636363636363636,0.2092618060861942,0.0508086896803631,0.8571428571428572,0.4913448735019973,0.0,0.0,0.5,0.0416666666666666,0.0,0.5438596491228069,0.6000000000000001,0.4940119760479042,0.0,0.0,0.4993270524899058,0.986522911051213,1.0,0.0,0.9999999999999998,0.0,0.75,0.75,1.080392637943159,0.5565691338898852
13,2690,3802,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:09:45,1,3,15,0,0,0.1666666666666666,0.1666666666666666,0,0,2,1,2,7,8,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066654014558961,6.955,3,0.6231884057971016,W,CTL,D,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0370015176508928,1.0,0.4913448735019973,0.0,0.0,0.5,0.0416666666666666,0.0,0.5438596491228069,0.6000000000000001,0.4940119760479042,0.0,0.0,0.4993270524899058,0.986522911051213,0.0,1.0,0.0,0.9999999999999998,1.0,1.0,0.410456515923769,1.1324245625770353
14,2691,3803,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:10:11,1,3,16,0,0,0.1666666666666666,0.1666666666666666,0,15,2,2,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960769428892895,14.552,2,0.5072463768115942,BC,NCTL,ND,0.0666666666666666,0.0714285714285714,0.4545454545454546,0.5454545454545454,0.1663454496346668,0.0822647766234317,1.0,0.4913448735019973,0.0,0.0,0.5,0.0416666666666666,0.0,0.5438596491228069,0.6000000000000001,0.4940119760479042,0.0,0.0,0.4993270524899058,0.986522911051213,0.0,1.0,0.9999999999999998,0.0,0.25,0.25,0.34910228034143215,1.0518335339874902
15,2692,3805,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:11:16,1,3,18,0,0,0.1666666666666666,0.1666666666666666,15,30,2,1,2,8,10,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969987393078392,11.192,3,0.8115942028985508,C,NCTL,ND,0.0666666666666666,0.1428571428571428,0.3636363636363636,0.6363636363636364,0.0649140201036061,0.1739269922171407,1.0,0.4913448735019973,0.0,0.0,0.5,0.0416666666666666,0.0,0.5438596491228069,0.6000000000000001,0.4940119760479042,0.0,0.0,0.4993270524899058,0.986522911051213,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.2706018433136961,0.9988932022442978
16,2693,3806,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:11:45,1,3,19,0,0,0.1666666666666666,0.1666666666666666,15,40,2,2,2,8,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237837031815532,3.937,1,0.5072463768115942,BC,NCTL,D,0.0666666666666666,0.2142857142857142,0.2727272727272727,0.7272727272727273,0.0125688927815974,0.0523734792298986,1.0,0.4913448735019973,0.0,0.0,0.5,0.0416666666666666,0.0,0.5438596491228069,0.8,0.4970059880239521,0.0,0.0,0.4993270524899058,0.986522911051213,0.0,1.0,0.9999999999999998,0.0,0.25,0.25,0.3269946011859358,1.0706757977583679
