,Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1,p1_momentum,p2_momentum
0,993,1219,2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:00:35,1,1,2,0,0,0.0,0.0,0,15,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0865743062804158,12.433,3,0.7681159420289856,W,NCTL,ND,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0471787452798955,1.0,0.7909454061251664,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.2,0.1736526946107784,0.0,0.0,0.2005383580080753,0.936241610738255,0.0,1.0,0.9999999999999998,0.0,1.0,1.0,0.4791133881166316,1.1742103492255955
1,994,1220,2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:00:58,1,1,3,0,0,0.0,0.0,0,30,2,2,1,1,2,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992828966096869,16.819,6,0.4202898550724638,B,NCTL,D,0.0666666666666666,0.0714285714285714,0.4545454545454546,0.5454545454545454,0.1713948467485812,0.0847619145167222,1.0,0.7909454061251664,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.2,0.1736526946107784,0.0,0.0,0.2005383580080753,0.936241610738255,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.19365687209182944,0.8683992663466178
2,995,1221,2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:01:39,1,1,4,0,0,0.0,0.0,15,30,2,1,2,1,3,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410606081145196,4.63,3,0.7101449275362319,C,CTL,ND,0.0666666666666666,0.1428571428571428,0.3636363636363636,0.6363636363636364,0.0289552892420011,0.0775811813626812,1.0,0.7909454061251664,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.2,0.1736526946107784,0.0,0.0,0.2005383580080753,0.936241610738255,0.0,1.0,0.0,0.9999999999999998,0.0,0.0,0.040626639794797775,0.7358506745957698
3,996,1223,2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:03:01,1,2,6,0,0,0.0,0.1666666666666666,0,0,1,1,1,2,4,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0517087123317382,11.995,3,0.5652173913043479,W,CTL,ND,0.0666666666666666,0.0,0.5454545454545455,0.4545454545454545,0.0360949791853198,0.0,1.0,0.7909454061251664,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.2,0.1736526946107784,0.0204081632653061,1.0,0.2005383580080753,0.936241610738255,1.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9869848398750171,0.43352206894924833
4,997,1226,2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:04:01,1,2,9,0,0,0.0,0.1666666666666666,40,0,1,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713985549485555,15.222,4,0.4492753623188406,C,NCTL,ND,0.0666666666666666,0.0714285714285714,0.4545454545454546,0.5454545454545454,0.0775418041967988,0.1020021699251108,1.0,0.7909454061251664,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.2,0.1736526946107784,0.0204081632653061,1.0,0.2005383580080753,0.936241610738255,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.8322810670225275,0.2927402381585745
5,998,1227,2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:04:25,1,2,10,0,0,0.0,0.1666666666666666,40,15,1,1,2,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0265626482668872,8.579,2,0.6956521739130435,C,NCTL,ND,0.0666666666666666,0.1428571428571428,0.3636363636363636,0.6363636363636364,0.018996100457656,0.0508970883513532,0.8571428571428572,0.7909454061251664,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.2,0.1736526946107784,0.0204081632653061,1.0,0.2005383580080753,0.936241610738255,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.8295542202676484,0.2994247501506071
6,999,1228,2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:04:45,1,2,11,0,0,0.0,0.1666666666666666,40,30,1,2,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363838468733479,8.11,1,0.5217391304347827,B,NCTL,D,0.1333333333333333,0.1428571428571428,0.4545454545454546,0.5454545454545454,0.0666224763688735,0.0329475987988977,0.8571428571428572,0.7909454061251664,0.0,0.0,0.5,0.0416666666666666,0.0,0.2105263157894736,0.2,0.1736526946107784,0.0204081632653061,1.0,0.2005383580080753,0.936241610738255,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.8658697341717737,0.2886970825721402
7,1000,1230,2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:05:49,1,3,13,0,0,0.1666666666666666,0.1666666666666666,0,15,2,2,1,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0424907481462402,7.482,2,0.3623188405797102,BC,NCTL,D,0.0666666666666666,0.0,0.5454545454545455,0.4545454545454545,0.0299226954822362,0.0,1.0,0.7896138482023968,0.0,0.0,0.5,0.0416666666666666,0.0,0.2105263157894736,0.2,0.1736526946107784,0.0204081632653061,1.0,0.2005383580080753,0.936241610738255,0.0,1.0,0.9999999999999998,0.0,0.25,0.25,0.3584542356261036,0.9758199941028433
8,1001,1232,2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:06:44,1,3,15,0,0,0.1666666666666666,0.1666666666666666,15,30,2,1,1,7,8,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880451138011902,16.792,4,0.2753623188405798,BW,NCTL,ND,0.1333333333333333,0.0,0.6363636363636365,0.3636363636363636,0.0594069013874008,0.0,1.0,0.7896138482023968,0.0,0.0,0.5,0.0416666666666666,0.0,0.2105263157894736,0.2,0.1736526946107784,0.0204081632653061,1.0,0.2005383580080753,0.936241610738255,0.0,1.0,0.9999999999999998,0.0,0.75,0.75,0.510476164351741,1.1166483316412465
9,1002,1233,2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:07:14,1,3,16,0,0,0.1666666666666666,0.1666666666666666,30,30,2,2,1,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0463948270953923,7.025,2,0.4782608695652175,B,NCTL,D,0.2,0.0,0.7272727272727273,0.2727272727272727,0.0325501145201315,0.0,1.0,0.7882822902796272,0.0,0.0,0.5,0.0416666666666666,0.0,0.2105263157894736,0.2,0.1736526946107784,0.0204081632653061,1.0,0.2005383580080753,0.936241610738255,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.2967447348072605,0.8966691729672887
