,Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1,p1_momentum,p2_momentum
0,3742,5105,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:00:00,1,1,1,0,0,0.0,0.0,0,0,1,1,2,0,1,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1427835540674267,22.48,6,0.7826086956521741,BC,CTL,ND,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0739828408695943,1.0,0.2969374167776297,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0,0.0,0.6675639300134589,0.9586693548387096,1.0,0.0,0.0,0.9999999999999998,0.25,0.25,0.7388694821343235,0.27615983895123897
1,3743,5106,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:00:32,1,1,2,0,0,0.0,0.0,0,15,1,1,1,1,1,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2422765660372242,33.856,9,0.7391304347826086,B,NCTL,D,0.0666666666666666,0.0714285714285714,0.4545454545454546,0.5454545454545454,0.3701058146405678,0.1830327925128551,1.0,0.2969374167776297,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0204081632653061,1.0,0.6675639300134589,0.9586693548387096,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.866053111058241,0.3507456690022156
2,3744,5107,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:01:11,1,1,3,0,0,0.0,0.0,15,15,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0466117203703452,9.631,3,0.2028985507246377,BC,NCTL,D,0.1333333333333333,0.0714285714285714,0.5454545454545455,0.4545454545454545,0.10861212495783,0.0263709840592419,1.0,0.2956058588548601,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0204081632653061,1.0,0.6675639300134589,0.9586693548387096,1.0,0.0,0.9999999999999998,0.0,0.25,0.25,0.9062195189747589,0.39151132616490497
3,3745,5108,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:01:51,1,1,4,0,0,0.0,0.0,30,15,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1008553728530955,14.496,5,0.6521739130434783,C,NCTL,ND,0.2,0.0714285714285714,0.6363636363636365,0.3636363636363636,0.2560770634634465,0.0399790788569321,1.0,0.2942743009320905,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0204081632653061,1.0,0.6675639300134589,0.9586693548387096,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.8622202404809894,0.3271520848569671
4,3746,5109,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:02:15,1,1,5,0,0,0.0,0.0,40,15,1,1,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0302159443668749,6.899,2,0.7826086956521741,B,NCTL,ND,0.2,0.1428571428571428,0.5454545454545455,0.4545454545454545,0.0430642060896344,0.0385962801624691,0.8571428571428572,0.2942743009320905,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0204081632653061,1.0,0.6675639300134589,0.9586693548387096,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.8426968406934582,0.33496987984654164
5,3747,5110,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:02:37,1,1,6,0,0,0.0,0.0,40,30,1,2,1,4,2,1,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1725318223101844,20.464,5,0.1594202898550725,B,NCTL,ND,0.2666666666666666,0.1428571428571428,0.6363636363636365,0.3636363636363636,0.3588503244543409,0.0871287270137974,0.8571428571428572,0.2942743009320905,0.0,0.0,0.5,0.0416666666666666,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0408163265306122,1.0,0.6675639300134589,0.9586693548387096,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.8910767046260966,0.3175527960137101
6,3748,5111,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:04:15,1,2,7,0,0,0.1666666666666666,0.0,0,0,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144708481882633,2.485,1,0.7971014492753623,W,NCTL,ND,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0084463916126931,1.0,0.2942743009320905,0.0,0.0,0.5,0.0416666666666666,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0408163265306122,1.0,0.6675639300134589,0.9586693548387096,0.0,1.0,0.9999999999999998,0.0,1.0,1.0,0.5817225684725178,1.261428874341774
7,3749,5112,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:04:34,1,2,8,0,0,0.1666666666666666,0.0,0,15,2,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963073919939269,18.588,4,0.4202898550724638,B,NCTL,D,0.0666666666666666,0.0714285714285714,0.4545454545454546,0.5454545454545454,0.1667093935243663,0.0824447620865469,1.0,0.2942743009320905,0.0,0.0,0.5,0.0416666666666666,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0408163265306122,1.0,0.6675639300134589,0.9586693548387096,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.2950464183525957,0.9580071981084954
8,3750,5113,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:05:24,1,2,9,0,0,0.1666666666666666,0.0,15,15,2,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187477124537407,3.014,1,0.7246376811594204,BW,NCTL,ND,0.0666666666666666,0.1428571428571428,0.3636363636363636,0.6363636363636364,0.0135101503336227,0.0361983406385561,1.0,0.2942743009320905,0.0,0.0,0.5,0.0416666666666666,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0408163265306122,1.0,0.6675639300134589,0.9586693548387096,0.0,1.0,0.9999999999999998,0.0,0.75,0.75,0.5071107549978212,1.1880676305326117
9,3751,5114,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:05:45,1,2,10,0,0,0.1666666666666666,0.0,15,30,2,1,2,5,5,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0421654082338109,6.779,3,0.8985507246376812,W,CTL,ND,0.0666666666666666,0.2142857142857142,0.2727272727272727,0.7272727272727273,0.0218899824228259,0.0912136462364678,1.0,0.2942743009320905,0.0,0.0,0.5,0.0416666666666666,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0408163265306122,1.0,0.6689098250336474,0.959758551307847,0.0,1.0,0.0,0.9999999999999998,1.0,1.0,0.43786874754598093,1.1316159575213314
10,3752,5115,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:06:08,1,2,11,0,0,0.1666666666666666,0.0,15,40,2,2,1,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0646003063617508,6.534,2,0.4202898550724638,BC,NCTL,ND,0.1333333333333333,0.2142857142857142,0.3636363636363636,0.6363636363636364,0.0990027555602125,0.0718612527767049,1.0,0.2929427430093209,0.0,0.0,0.0,0.0416666666666666,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0408163265306122,1.0,0.6689098250336474,0.959758551307847,0.0,1.0,0.9999999999999998,0.0,0.25,0.25,0.3265351961497191,1.0352470441101385
11,3753,5117,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:07:06,1,3,13,0,0,0.1666666666666666,0.1666666666666666,0,0,1,2,1,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1114221420922067,20.094,5,0.3043478260869565,BC,NCTL,ND,0.0666666666666666,0.0,0.5454545454545455,0.4545454545454545,0.0735988457254838,0.0,1.0,0.2916111850865512,0.0,0.0,0.0,0.0416666666666666,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0408163265306122,1.0,0.6689098250336474,0.959758551307847,1.0,0.0,0.9999999999999998,0.0,0.25,0.25,0.9546635145082714,0.4391169840635207
12,3754,5118,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:07:42,1,3,14,0,0,0.1666666666666666,0.1666666666666666,15,0,1,1,1,8,6,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1378221204028792,16.597,5,0.8405797101449275,BW,NCTL,ND,0.1333333333333333,0.0,0.6363636363636365,0.3636363636363636,0.0889248413461605,0.0,1.0,0.2916111850865512,0.0,0.0,0.0,0.0416666666666666,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0612244897959183,1.0,0.6689098250336474,0.959758551307847,1.0,0.0,0.9999999999999998,0.0,0.75,0.75,1.1238631040633875,0.597321736163035
13,3755,5119,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:08:11,1,3,15,0,0,0.1666666666666666,0.1666666666666666,30,0,1,2,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.134866949531646,43.281,6,0.4202898550724638,BC,NCTL,D,0.1333333333333333,0.0714285714285714,0.5454545454545455,0.4545454545454545,0.2025759559789133,0.1407367052209019,1.0,0.2916111850865512,0.0,0.0,0.0,0.0416666666666666,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0612244897959183,1.0,0.6702557200538358,0.960843373493976,1.0,0.0,0.9999999999999998,0.0,0.25,0.25,0.9702662676755881,0.454798475075092
14,3756,5120,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:08:52,1,3,16,0,0,0.1666666666666666,0.1666666666666666,30,15,1,1,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642681885344792,14.729,3,0.7101449275362319,C,NCTL,ND,0.2,0.0714285714285714,0.6363636363636365,0.3636363636363636,0.1687900671719325,0.0263517212922773,1.0,0.2916111850865512,0.0,0.0,0.0,0.0416666666666666,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0612244897959183,1.0,0.6702557200538358,0.960843373493976,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.9059062588065282,0.37475648620691965
15,3757,5121,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:09:17,1,3,17,0,0,0.1666666666666666,0.1666666666666666,40,15,1,2,1,10,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0349062614377313,6.915,1,0.4492753623188406,BW,NCTL,ND,0.2666666666666666,0.0714285714285714,0.7272727272727273,0.2727272727272727,0.1032545292262984,0.011682805502674,1.0,0.2902796271637815,0.0,0.0,0.5,0.0833333333333333,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0612244897959183,1.0,0.6702557200538358,0.960843373493976,1.0,0.0,0.9999999999999998,0.0,0.75,0.75,1.1511933020885077,0.5832237110267909
16,3758,5123,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:11:19,1,4,19,0,0,0.3333333333333333,0.1666666666666666,15,0,2,1,1,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4428553999647547,52.365,12,0.855072463768116,BW,NCTL,D,0.0666666666666666,0.0,0.5454545454545455,0.4545454545454545,0.2253293063781118,0.0,1.0,0.2902796271637815,0.0,0.0,0.5,0.0833333333333333,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0612244897959183,1.0,0.6702557200538358,0.960843373493976,0.0,1.0,0.9999999999999998,0.0,0.75,0.75,0.5866418542040078,1.2271045728886345
17,3759,5124,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:12:11,1,4,20,0,0,0.3333333333333333,0.1666666666666666,30,0,2,1,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230855779527985,3.213,1,0.9420289855072465,C,NCTL,ND,0.0666666666666666,0.0714285714285714,0.4545454545454546,0.5454545454545454,0.0262558646528414,0.0345382106541235,1.0,0.2902796271637815,0.0,0.0,0.5,0.0833333333333333,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0612244897959183,1.0,0.6702557200538358,0.960843373493976,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.34595070265148553,1.0155314052198061
18,3760,5128,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:14:05,1,5,24,0,0,0.3333333333333333,0.3333333333333333,0,0,1,1,1,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587780775122341,12.407,1,0.6231884057971016,W,CTL,ND,0.0666666666666666,0.0,0.5454545454545455,0.4545454545454545,0.0407557585962351,0.0,1.0,0.2902796271637815,0.0,0.0,0.5,0.0833333333333333,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0612244897959183,1.0,0.6702557200538358,0.960843373493976,1.0,0.0,0.0,0.9999999999999998,1.0,1.0,1.1184313300588826,0.5721330565611642
19,3761,5130,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:14:54,1,5,26,0,0,0.3333333333333333,0.3333333333333333,30,0,1,2,1,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1342908267700523,29.193,5,0.289855072463768,C,NCTL,D,0.1333333333333333,0.0,0.6363636363636365,0.3636363636363636,0.0869161482670433,0.0,1.0,0.2902796271637815,0.0,0.0,0.5,0.0833333333333333,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0612244897959183,1.0,0.6702557200538358,0.960843373493976,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.9666845030798338,0.4077283058337454
20,3762,5131,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:15:27,1,5,27,0,0,0.3333333333333333,0.3333333333333333,40,0,1,2,1,16,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1003199175805554,11.872,3,0.2753623188405798,BW,NCTL,ND,0.2,0.0,0.7272727272727273,0.2727272727272727,0.0669339934061004,0.0,1.0,0.2902796271637815,0.0,0.0,0.5,0.125,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0816326530612244,1.0,0.6702557200538358,0.960843373493976,1.0,0.0,0.9999999999999998,0.0,0.75,0.75,1.1918445570467953,0.6243547806075681
21,3763,5132,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:17:16,1,6,28,0,0,0.5,0.3333333333333333,0,0,2,2,2,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114343423389228,1.934,1,0.536231884057971,BC,NCTL,ND,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0066940706659826,1.0,0.2902796271637815,0.0,0.0,0.5,0.125,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0816326530612244,1.0,0.6702557200538358,0.960843373493976,0.0,1.0,0.9999999999999998,0.0,0.25,0.25,0.45049542147462246,1.126857626649957
22,3764,5133,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:17:46,1,6,29,0,0,0.5,0.3333333333333333,0,15,2,2,2,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679621521235207,9.681,3,0.5652173913043479,C,NCTL,ND,0.0,0.1428571428571428,0.2727272727272727,0.7272727272727273,0.0,0.0376814892610205,1.0,0.2902796271637815,0.0,0.0,0.5,0.125,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0816326530612244,1.0,0.6702557200538358,0.960843373493976,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.3732237085836408,1.060911501769885
23,3765,5135,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:18:43,1,6,31,0,0,0.5,0.3333333333333333,0,40,2,1,1,17,14,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1628665157450961,16.516,4,0.9130434782608696,BW,CTL,ND,0.0666666666666666,0.1428571428571428,0.3636363636363636,0.6363636363636364,0.2056413660365438,0.1925606326837984,1.0,0.2902796271637815,0.0,0.0,0.5,0.125,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0816326530612244,1.0,0.6702557200538358,0.960843373493976,0.0,1.0,0.0,0.9999999999999998,0.75,0.75,0.4823122677495029,1.1569380511018565
24,3766,5137,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:19:35,1,7,33,0,0,0.5,0.5,0,0,1,2,2,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1144722037712317,23.848,4,0.2463768115942028,C,NCTL,ND,0.0,0.0714285714285714,0.3636363636363636,0.6363636363636364,0.0,0.0608201658753591,1.0,0.2902796271637815,0.0,0.0,0.5,0.125,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0816326530612244,1.0,0.6702557200538358,0.960843373493976,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.9936230078845248,0.47176965459283066
25,3767,5138,2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,00:20:11,1,7,34,0,0,0.5,0.5,0,15,1,2,1,18,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0762312082310998,15.817,3,0.2753623188405798,BW,NCTL,ND,0.0666666666666666,0.0714285714285714,0.4545454545454546,0.5454545454545454,0.134418799826252,0.0664757140395616,1.0,0.2889480692410119,0.0,0.0,0.0,0.125,0.0,0.6842105263157894,0.8,0.6796407185628743,0.0816326530612244,1.0,0.6716016150740243,0.9589178356713426,1.0,0.0,0.9999999999999998,0.0,0.75,0.75,1.1998284241392183,0.6901339422602047
