Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1
1273,1550,2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:00:00,1,1,1,0,0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363228456397673,6.337,1,0.7536231884057971,C,CTL,D,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.02573139533037355,0.0,1.0,0.7456724367509986,0.0,0.0,0.0,0.0,0.0,0.22807017543859648,0.2,0.23353293413173654,0.0,0.0,0.2489905787348587,0.9243243243243244,1.0,0.0,0.0,0.9999999999999998,0.0,0.0
1274,1551,2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:00:15,1,1,2,0,0,0.0,0.0,15,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1050170125662541,17.202,4,0.318840579710145,BW,NCTL,D,0.06666666666666667,0.07142857142857142,0.4545454545454546,0.5454545454545454,0.1105829652462883,0.14546608153773383,0.8571428571428572,0.7456724367509986,0.0,0.0,0.0,0.0,0.0,0.22807017543859648,0.2,0.23353293413173654,0.0,0.0,0.2489905787348587,0.9243243243243244,1.0,0.0,0.9999999999999998,0.0,0.75,0.75
1275,1553,2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:01:26,1,1,4,0,0,0.0,0.0,15,30,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1174544863018341,17.567,3,0.3913043478260869,BW,NCTL,ND,0.13333333333333333,0.07142857142857142,0.5454545454545455,0.4545454545454545,0.2563353715735481,0.062238134096082566,0.8571428571428572,0.7456724367509986,0.0,0.0,0.0,0.0,0.0,0.22807017543859648,0.2,0.23353293413173654,0.02040816326530612,1.0,0.2489905787348587,0.9243243243243244,1.0,0.0,0.9999999999999998,0.0,0.75,0.75
1276,1554,2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:02:12,1,1,5,0,0,0.0,0.0,30,30,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2042389079423606,36.482,9,0.5507246376811594,W,NCTL,D,0.2,0.07142857142857142,0.6363636363636365,0.3636363636363636,0.4740539099171305,0.07400990307638115,0.8571428571428572,0.7443408788282291,0.0,0.0,0.0,0.0,0.0,0.22807017543859648,0.2,0.23353293413173654,0.02040816326530612,1.0,0.2489905787348587,0.9243243243243244,1.0,0.0,0.9999999999999998,0.0,1.0,1.0
1277,1555,2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:03:04,1,1,6,0,0,0.0,0.0,40,30,1,2,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318765335032331,7.076,1,0.46376811594202905,BW,NCTL,ND,0.26666666666666666,0.07142857142857142,0.7272727272727273,0.2727272727272727,0.09456929232304885,0.010700108334369336,0.8571428571428572,0.7443408788282291,0.0,0.0,0.5,0.041666666666666664,0.0,0.22807017543859648,0.2,0.23353293413173654,0.02040816326530612,1.0,0.2489905787348587,0.9243243243243244,1.0,0.0,0.9999999999999998,0.0,0.75,0.75
1278,1556,2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:04:05,1,2,7,0,0,0.16666666666666666,0.0,0,0,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0876858843145494,15.757,3,0.28985507246376807,BC,NCTL,D,0.0,0.07142857142857142,0.36363636363636365,0.6363636363636364,0.0,0.04773566658228061,1.0,0.7443408788282291,0.0,0.0,0.5,0.041666666666666664,0.0,0.22807017543859648,0.2,0.23353293413173654,0.02040816326530612,1.0,0.2503364737550471,0.9274193548387097,0.0,1.0,0.9999999999999998,0.0,0.25,0.25
1279,1557,2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:04:45,1,2,8,0,0,0.16666666666666666,0.0,0,15,2,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300193848364488,5.343,1,0.5507246376811594,C,NCTL,D,0.0,0.14285714285714285,0.27272727272727276,0.7272727272727273,0.0,0.01725731346767243,1.0,0.7443408788282291,0.0,0.0,0.5,0.041666666666666664,0.0,0.22807017543859648,0.2,0.23353293413173654,0.02040816326530612,1.0,0.2503364737550471,0.9274193548387097,0.0,1.0,0.9999999999999998,0.0,0.0,0.0
1280,1559,2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:05:42,1,2,10,0,0,0.16666666666666666,0.0,15,30,2,1,2,5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233431387168051,6.702,1,0.5507246376811594,W,CTL,D,0.0,0.21428571428571427,0.18181818181818188,0.8181818181818181,0.0,0.01350687144659171,1.0,0.7443408788282291,0.0,0.0,0.5,0.041666666666666664,0.0,0.22807017543859648,0.2,0.23353293413173654,0.02040816326530612,1.0,0.2503364737550471,0.9274193548387097,0.0,1.0,0.0,0.9999999999999998,1.0,1.0
1281,1560,2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:06:04,1,2,11,0,0,0.16666666666666666,0.0,15,40,2,2,2,5,6,2,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2633355474521817,39.002,11,0.28985507246376807,C,NCTL,D,0.0,0.2857142857142857,0.09090909090909094,0.9090909090909091,0.0,0.1234262599894362,1.0,0.7443408788282291,0.0,0.0,0.5,0.041666666666666664,0.0,0.22807017543859648,0.4,0.23652694610778444,0.04081632653061224,0.5,0.2503364737550471,0.9274193548387097,0.0,1.0,0.9999999999999998,0.0,0.0,0.0
1282,1562,2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:07:33,1,3,13,0,0,0.16666666666666666,0.16666666666666666,15,0,1,1,1,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0708292101018043,22.615,3,0.7246376811594204,C,NCTL,ND,0.06666666666666667,0.0,0.5454545454545455,0.4545454545454545,0.04855911169895106,0.0,1.0,0.7443408788282291,0.0,0.0,0.0,0.041666666666666664,0.0,0.22807017543859648,0.4,0.23652694610778444,0.061224489795918366,0.6666666666666666,0.2503364737550471,0.9274193548387097,1.0,0.0,0.9999999999999998,0.0,0.0,0.0
